id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
895,bahan tipis,4,0,bahan tipis,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
896,bahannya tipis banget twrus kantongnya bagian dalam dari kain sisa2 sesuai harga lah....,3,0,bahannya tipis banget twrus kantongnya bagian dalam dari kain sisa2 sesuai harga lah....,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
897,barang udah datang tapi di aku ngepres bgt.... padahal untuk bb 80-90 sedang bbku hanya 75....tapi lainnya bagus tebal,5,0,barang udah datang tapi di aku ngepres bgt.... padahal untuk bb 80-90 sedang bbku hanya 75....tapi l...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
898,bentuk dan ukuran: lumayan bahan: lumayan warna: sesuai,4,0,bentuk dan ukuran: lumayan bahan: lumayan warna: sesuai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
899,bentuk lumayan bagus. bahan sederhana berkuakitas sesuai dengan harga.,5,0,bentuk lumayan bagus. bahan sederhana berkuakitas sesuai dengan harga.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
900,bahan: lembut warna: soft bentuk dan ukuran: pas,5,0,bahan: lembut warna: soft bentuk dan ukuran: pas,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
901,bentuk dan ukuran: pas bahan: lunayan warna: sesuai pesanan karakteristik: ccok buat celana santai,5,0,bentuk dan ukuran: pas bahan: lunayan warna: sesuai pesanan karakteristik: ccok buat celana santai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
902,pas ukurannya dan warnanya kiriman cepat kurir ramah,5,0,pas ukurannya dan warnanya kiriman cepat kurir ramah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
903,paket sudah datang sesuai jadwal dan gambar dan bahan lumayan sesuai harga juga kurir ramah sudah langganan,5,0,paket sudah datang sesuai jadwal dan gambar dan bahan lumayan sesuai harga juga kurir ramah sudah la...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
904,"bagus celana y, mau co ukuran anak umur 12 tahun ada ga",5,0,"bagus celana y, mau co ukuran anak umur 12 tahun ada ga",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
905,pas ukuran nya nyaman di pakai nya trimakasih buat semua,5,0,pas ukuran nya nyaman di pakai nya trimakasih buat semua,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
906,"untuk kualitas bahannya agak tipis dan ukurannya juga tidak sesuai bbyang d cantumin di deskripsi,sedikit aga kecewa sih,itu kayanya buat ukuran tanggung,karena kalo buat...",3,0,"untuk kualitas bahannya agak tipis dan ukurannya juga tidak sesuai bbyang d cantumin di deskripsi,se...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
907,wow barang bagus alhamdulillah dgn harga segitu asli murah banget . terima kasih ²..,5,0,wow barang bagus alhamdulillah dgn harga segitu asli murah banget . terima kasih ²..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
908,terimakasih paket nya udah nyampe dengan baik tapi kok kayak kecil ya,4,0,terimakasih paket nya udah nyampe dengan baik tapi kok kayak kecil ya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
909,lmyn bgs kok dgn harga segitu.. cm syng nya kurang pnjg di aku jd agak gantung klo dipake.. overall yg lain oke sih dpt 2 dgn harga segitu,5,0,lmyn bgs kok dgn harga segitu.. cm syng nya kurang pnjg di aku jd agak gantung klo dipake.. overall ...,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
910,bahan tipis ukuran gede tpi pas datang kecil...lebih ke sesuai sih sama harga..tpi jadi g akan mau beli lagi,3,0,bahan tipis ukuran gede tpi pas datang kecil...lebih ke sesuai sih sama harga..tpi jadi g akan mau b...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
911,"celananya lumayan, cuma bahannya agak tipis dan tidak ada kantung dibelakang sbgmn dlm iklannya",3,0,"celananya lumayan, cuma bahannya agak tipis dan tidak ada kantung dibelakang sbgmn dlm iklannya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
912,bentuk dan ukuran: sesuai bagus dan yaman di pakai,5,0,bentuk dan ukuran: sesuai bagus dan yaman di pakai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
913,baru bisa beri ulasan barang sudah mendarat 3hr lalu barang bagus bahan juga kurir ramah dan ada sedikit gak cocok di contoh nya ada sablonya tp datang polosan tp ga papa,3,0,baru bisa beri ulasan barang sudah mendarat 3hr lalu barang bagus bahan juga kurir ramah dan ada sed...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 31}",0.0
914,ukuran xl kecil.ini buat anak2.bahan jg tipis,3,0,ukuran xl kecil.ini buat anak2.bahan jg tipis,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
915,"bagus ,cakep ,puas",5,0,"bagus ,cakep ,puas",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
916,barang sudah diterima dan lumayan bagus buat sehari hari .. bahan sesuai dengan harga iya..,5,0,barang sudah diterima dan lumayan bagus buat sehari hari .. bahan sesuai dengan harga iya..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
917,"tidak tebal, tapi lumayan bagus. belum tahu akan awet tidaknya nanti.",5,0,"tidak tebal, tapi lumayan bagus. belum tahu akan awet tidaknya nanti.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
918,shape and size: oke material: oke color: oke,5,0,shape and size: oke material: oke color: oke,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
919,kecil buat bb 55 saja kekecilan...apalagi sesuai keterangan. 60-80 ga muat dan pendek xl ini pasnya buat bb 40an tolong bikin baju yang sesuai keterangan ya jadi kita ga...,3,0,kecil buat bb 55 saja kekecilan...apalagi sesuai keterangan. 60-80 ga muat dan pendek xl ini pasnya ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 29}",0.0
920,bentuk dan ukuran: ok bahan: adem warna: sesuai pesanan,5,0,bentuk dan ukuran: ok bahan: adem warna: sesuai pesanan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
921,sangat sangat bagus sekali.....tebal juga .... pas buat olahraga..... pokoknya bagus,5,0,sangat sangat bagus sekali.....tebal juga .... pas buat olahraga..... pokoknya bagus,Fake,0.903,6.06,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 11}",0.352
922,barang nya bagus dan kurir ramah packing juga rapi,5,0,barang nya bagus dan kurir ramah packing juga rapi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
923,karakteristik: mantap murah bngt,5,0,karakteristik: mantap murah bngt,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
924,"karna bulan puasa pengiriman lambatt, tapi gpp sii and sesuai harga dengan kualitas.",5,0,"karna bulan puasa pengiriman lambatt, tapi gpp sii and sesuai harga dengan kualitas.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
925,celana nya kecil bhn tipis waktu leve bhn bagus.penjualnya bohong,3,0,celana nya kecil bhn tipis waktu leve bhn bagus.penjualnya bohong,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
926,"celananya udah bagus, cuma sayang belum di pakai koceknya udah sobek",4,0,"celananya udah bagus, cuma sayang belum di pakai koceknya udah sobek",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
927,"ukuran sama tp besarnya celana berbeda,size sama tp celana di kirim beda..tp msh na di pake sih alias di hibahkan..tp gpp.. lain kali di samain ya biar gak kapok.. mksh.",5,0,"ukuran sama tp besarnya celana berbeda,size sama tp celana di kirim beda..tp msh na di pake sih alia...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
928,"bagus bahanya, cocok dgn harganya dan amana tokonya",5,0,"bagus bahanya, cocok dgn harganya dan amana tokonya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
929,bentuk dan ukuran: kekecilan bahan: lumayan bagus warna: bagus karakteristik: biasa,3,0,bentuk dan ukuran: kekecilan bahan: lumayan bagus warna: bagus karakteristik: biasa,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
930,paket sdh sampai sore tadi tp sayang tdk sesuai yg di iklankan.di iklan ada kantong belakang .trus ukuran xxl kok pendek padahal berat badan 75 .aq pilih ukuran xxl di si...,3,0,paket sdh sampai sore tadi tp sayang tdk sesuai yg di iklankan.di iklan ada kantong belakang .trus u...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 31}",0.0
931,sayang xl kurang gede selebihnya c ok semua,5,0,sayang xl kurang gede selebihnya c ok semua,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
932,alhamdulillah brg udah sampai.. bentuk dan ukuran: pas d q bahan: adem d pakai warna: sesuai pesanan,5,0,alhamdulillah brg udah sampai.. bentuk dan ukuran: pas d q bahan: adem d pakai warna: sesuai pesanan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
933,bahan nya tipis tidak sesuai sama yg di foto,3,0,bahan nya tipis tidak sesuai sama yg di foto,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
934,barang dalh sesuai dgn yg di pesan barang lumayan harga segitu murah bahan alus lembut,5,0,barang dalh sesuai dgn yg di pesan barang lumayan harga segitu murah bahan alus lembut,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
935,"celananya bagis, cm talinya kurang bagus. semoga lebih baik lg talinya. next order lg...",5,0,"celananya bagis, cm talinya kurang bagus. semoga lebih baik lg talinya. next order lg...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
936,"ya mending lah sesuai harga ,tipis tapi gak papa",3,0,"ya mending lah sesuai harga ,tipis tapi gak papa",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
937,bentuk dan ukuran: hitam nya kecil abunya besar. ukurannya ndak sama datangnya,3,0,bentuk dan ukuran: hitam nya kecil abunya besar. ukurannya ndak sama datangnya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
938,bahannya bagus dan adem semoga jadi langganan ya ka🥰,5,0,bahannya bagus dan adem semoga jadi langganan ya ka🥰,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
939,barang tepat waktu dan product yg warna abu tua kekecilan yang biru pas,4,0,barang tepat waktu dan product yg warna abu tua kekecilan yang biru pas,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
940,gagal bos masa ukuran xxxl kcil banget,2,0,gagal bos masa ukuran xxxl kcil banget,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
941,terlalu kecil tidak sesuai dan jahitan nya kurang rapi,3,0,terlalu kecil tidak sesuai dan jahitan nya kurang rapi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
942,"sesuailah dg harganya,bahanya juga lumayan tebal dg harga segitu warna dan ukuran sesuai pesanan,q suka🫰🫰🫰",5,0,"sesuailah dg harganya,bahanya juga lumayan tebal dg harga segitu warna dan ukuran sesuai pesanan,q s...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 15}",0.0
943,"wes siip ar bahannya kaos seperti traning ternyata, blum bisa utk celana formal",5,0,"wes siip ar bahannya kaos seperti traning ternyata, blum bisa utk celana formal",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
944,diterima dg baik namun kekecilan untuk istri pas jadi istri yg pake aku yg pake ngatung sejengkal,5,0,diterima dg baik namun kekecilan untuk istri pas jadi istri yg pake aku yg pake ngatung sejengkal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
945,bahan: adem warna: sesuai bentuk dan ukuran: pas di bb,4,0,bahan: adem warna: sesuai bentuk dan ukuran: pas di bb,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
946,"warna sesuai pesana,ukuran krang pnjang dkit,bhanny tipis 🙏🙏🙏",3,0,"warna sesuai pesana,ukuran krang pnjang dkit,bhanny tipis 🙏🙏🙏",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 8}",0.0
947,kain nya agak tipis tp lumayan bagus sesuai dengan fto,3,0,kain nya agak tipis tp lumayan bagus sesuai dengan fto,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
948,celananya gak sesuai gambar saya kecewa tokonya gak amanah kain tipis celana buat kekebun 👇🏾,3,0,celananya gak sesuai gambar saya kecewa tokonya gak amanah kain tipis celana buat kekebun 👇🏾,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
949,bagusss bangettt bahan nya poko nya toko nya amanah banget 👍👍👍👍👍,5,0,bagusss bangettt bahan nya poko nya toko nya amanah banget 👍👍👍👍👍,Fake,0.917,6.34,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 1, 'word_count': 11}",0.447
950,bentuk dan ukuran: untuk ukuran yg biru dongker dg yg hitam lebih besar yg biru dongker.yg biru dlm kemasan yg yg itam los tdk dikemas dn tdk ada keterangan ukurannya.,4,0,bentuk dan ukuran: untuk ukuran yg biru dongker dg yg hitam lebih besar yg biru dongker.yg biru dlm ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
951,barang lumayan bagus.....tapi kok tidak seperti iklanya,4,0,barang lumayan bagus.....tapi kok tidak seperti iklanya,Fake,0.919,6.37,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 7}",0.458
952,bentuk dan ukuran: okeh bahan: okeh warna: sesuai karakteristik: baik,5,0,bentuk dan ukuran: okeh bahan: okeh warna: sesuai karakteristik: baik,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
953,"bahanya bgus halus ,ukuranya pas warna: cocok",5,0,"bahanya bgus halus ,ukuranya pas warna: cocok",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
954,"bahan: kurang tebal bias ae bentuk dan ukuran: bias ukuran mgo ""pas ukurannya",3,0,"bahan: kurang tebal bias ae bentuk dan ukuran: bias ukuran mgo ""pas ukurannya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
955,maaf y aku kasih bintang 3 soalnya bahannya ko beda y dr yg sebelumnya aku beli 2...yg pertama beli 2 hitam n navy bagus tebal bahanya karetnya dipinggang bagus.skrng bel...,3,0,maaf y aku kasih bintang 3 soalnya bahannya ko beda y dr yg sebelumnya aku beli 2...yg pertama beli ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
956,sudah ambil ukuran xxxl masih g muat😅😅,4,0,sudah ambil ukuran xxxl masih g muat😅😅,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
957,bentuk dan ukuran: sama seperti di gambar,5,0,bentuk dan ukuran: sama seperti di gambar,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
958,"sekedar kasih saran yaa,tolong dong kantong celananya di cek,kok bolong ya... untung saja kunci motor yg saya tarok gk jatuh, mksh, celananya bagus sayangnya kantong nya...",4,0,"sekedar kasih saran yaa,tolong dong kantong celananya di cek,kok bolong ya... untung saja kunci moto...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
959,bagus sesuai pesanan saya suka bgt belinya di lebih gede dri yg biasa kita paki,5,0,bagus sesuai pesanan saya suka bgt belinya di lebih gede dri yg biasa kita paki,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
960,barang bagus adem buat keseharian . pengiriman sangat cepat sekali,5,0,barang bagus adem buat keseharian . pengiriman sangat cepat sekali,Fake,0.753,3.06,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.354
961,bahan lumayan tdk nerawang yah trus adem juga d pake nya,5,0,bahan lumayan tdk nerawang yah trus adem juga d pake nya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
962,mashaallah produk ny bagus kk mesti murah gk asal jh jaitan ny bagus peking ny bagus pokonya lancar yh ka ku pasti akan dtng lagi beli suami saya sampai bahagia sekali kk...,5,0,mashaallah produk ny bagus kk mesti murah gk asal jh jaitan ny bagus peking ny bagus pokonya lancar ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 32}",0.0
963,cukup bagus dengan harga segitu. sama maklum dengan harga segitu bisa dapet celana .,5,0,cukup bagus dengan harga segitu. sama maklum dengan harga segitu bisa dapet celana .,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
964,60rb dpt 2 dngn harga segitu lumayan sih buat ganti sehari-hari .gk nyesel sih beli d toko ini.laris manis ya 🙏🏻,5,0,60rb dpt 2 dngn harga segitu lumayan sih buat ganti sehari-hari .gk nyesel sih beli d toko ini.laris...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
965,pengiriman nya cepat...untuk bahan ya lumayan,4,0,pengiriman nya cepat...untuk bahan ya lumayan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
966,"kualitas barang sesuai harga,, mau beli yg kualitas bagus ya yang mahal",3,0,"kualitas barang sesuai harga,, mau beli yg kualitas bagus ya yang mahal",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
967,"barangnya udah nyampe , kurirnya baik udh langganan,tapi celananya ada yg bolong sedikit masih bisa di jahit sendiri ada mesin jahit di rumah",5,0,"barangnya udah nyampe , kurirnya baik udh langganan,tapi celananya ada yg bolong sedikit masih bisa ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 23}",0.0
968,"paket nya sudah sampai, tapi kurir nya kurang jujur. masak harganya 65.044 disuruh bayar 66.000. dasar kurir mau banyak untung.",4,0,"paket nya sudah sampai, tapi kurir nya kurang jujur. masak harganya 65.044 disuruh bayar 66.000. das...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
969,"trimakasih penjual, barang sudah sampai pas bahan: lumayan sesuai harga",5,0,"trimakasih penjual, barang sudah sampai pas bahan: lumayan sesuai harga",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
970,"pilih warna abu² dan hitam, dtgnya abu² biru.😑bahan lmyan tipis ...sesuailah dgn hrga sgtu",4,0,"pilih warna abu² dan hitam, dtgnya abu² biru.😑bahan lmyan tipis ...sesuailah dgn hrga sgtu",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
971,"kain tipis dan menerawang, utk uk xxl ini kecil bgt, pdhl sengaja pilih yg size nya besar",3,0,"kain tipis dan menerawang, utk uk xxl ini kecil bgt, pdhl sengaja pilih yg size nya besar",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
972,"barang sesuai dg harganya,, kecewa karena barang tiba jauh dr estimasi yg ditentukan...sy gk puas dg jasa ekspedisi ninja",3,0,"barang sesuai dg harganya,, kecewa karena barang tiba jauh dr estimasi yg ditentukan...sy gk puas dg...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
973,tidak sesuai pesanan yg di tawarkan..,5,0,tidak sesuai pesanan yg di tawarkan..,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
974,bentuk dan ukuran: sma dengan ukuran 60-80,3,0,bentuk dan ukuran: sma dengan ukuran 60-80,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
975,bahan bagus dipakainya enak,5,0,bahan bagus dipakainya enak,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
976,bahannya lumayan cmn beda sama yg d contoh,4,0,bahannya lumayan cmn beda sama yg d contoh,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
977,tidak sesuai dengan ukuran.. tidak mungkin ini xxxl... selangkangannya sempit... alamat cepet sobek...,4,0,tidak sesuai dengan ukuran.. tidak mungkin ini xxxl... selangkangannya sempit... alamat cepet sobek....,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
978,saya beli yg ke dua tpi barangnya sama gak zonk terima kasih sudah amanah kurirnya ramah,5,0,saya beli yg ke dua tpi barangnya sama gak zonk terima kasih sudah amanah kurirnya ramah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
979,"brang oke, bahanya adem, tebel, sesuai pesanan...... tdk mengecewakn... mksh",5,0,"brang oke, bahanya adem, tebel, sesuai pesanan...... tdk mengecewakn... mksh",Fake,0.92,6.39,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 10}",0.464
980,bagus lumayan enak dipakai buat olah raga,4,0,bagus lumayan enak dipakai buat olah raga,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
981,"baik,ok pas ukurannya warna yg dikirim sesuai dengan yg q pesan smoga laris n jaya smoga amanah terus",5,0,"baik,ok pas ukurannya warna yg dikirim sesuai dengan yg q pesan smoga laris n jaya smoga amanah teru...",Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
982,alhamdulillah paketnya udah nyampai...barang sesuai pesanan dan harganya sangt terjangkau...,5,0,alhamdulillah paketnya udah nyampai...barang sesuai pesanan dan harganya sangt terjangkau...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
983,packing rapih.pengiriman cepat.bahan celana lumayan lah sesuai harga,3,0,packing rapih.pengiriman cepat.bahan celana lumayan lah sesuai harga,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
984,ternyata ukuran nya utk anak umur 13 thn na,4,0,ternyata ukuran nya utk anak umur 13 thn na,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
